player_id,churn_probability,risk_tier
PSN-04854,7.523089848536035e-06,Low Risk
PSN-04855,1.0356999504510545e-05,Low Risk
PSN-04856,5.87584802940591e-06,Low Risk
PSN-04858,6.8458374170791614e-06,Low Risk
PSN-04859,8.837246477699604e-06,Low Risk
PSN-04861,0.9749377182917424,Critical
PSN-04862,1.3596438107525442e-05,Low Risk
PSN-04864,1.3106287025483233e-05,Low Risk
PSN-04865,0.9999688742065698,Critical
PSN-04867,1.5131943462367923e-05,Low Risk
PSN-04870,2.0312715576184456e-05,Low Risk
PSN-04871,5.243372949005738e-06,Low Risk
PSN-04872,0.9982145854208226,Critical
PSN-04873,8.689443737567227e-06,Low Risk
PSN-04874,1.4345441447968421e-05,Low Risk
PSN-04875,0.9999523164221438,Critical
PSN-04876,3.417591665968682e-06,Low Risk
PSN-04877,0.8418946792436363,Critical
PSN-04878,5.090891737839937e-06,Low Risk
PSN-04880,1.380135503708475e-06,Low Risk
PSN-04882,7.2312302665859696e-06,Low Risk
PSN-04883,7.875243513553612e-06,Low Risk
PSN-04884,0.9473150637872534,Critical
PSN-04886,1.70210376638605e-05,Low Risk
PSN-04887,0.9988764389742921,Critical
PSN-04888,9.806118171332454e-06,Low Risk
PSN-04889,0.9999812387981304,Critical
PSN-04890,4.676603185226145e-06,Low Risk
PSN-04891,6.17580392470955e-06,Low Risk
PSN-04892,1.5214522690486205e-05,Low Risk
PSN-04893,8.238906669517039e-06,Low Risk
PSN-04894,4.469905098815423e-06,Low Risk
PSN-04895,1.0576123325406494e-05,Low Risk
PSN-04896,1.1964504334183674e-05,Low Risk
PSN-04899,0.9110424452060174,Critical
PSN-04900,2.2416374261095917e-05,Low Risk
PSN-04901,6.097846121627254e-06,Low Risk
PSN-04902,1.2609899745995676e-05,Low Risk
PSN-04903,0.9387054401394361,Critical
PSN-04907,1.4091434907939522e-05,Low Risk
PSN-04909,7.092474223396217e-06,Low Risk
PSN-04910,1.7112341688279038e-05,Low Risk
PSN-04912,2.168175927280828e-06,Low Risk
PSN-04914,1.4825541025670502e-06,Low Risk
PSN-04916,1.2471289771379619e-05,Low Risk
PSN-04917,1.0262841387103447e-05,Low Risk
PSN-04918,5.940558200912081e-05,Low Risk
PSN-04920,7.555689245643571e-06,Low Risk
PSN-04921,1.0276489058384035e-05,Low Risk
PSN-04922,7.600555729661554e-06,Low Risk
PSN-04923,0.17873888439399854,Medium Risk
PSN-04924,1.6129348975297767e-05,Low Risk
PSN-04925,1.2111489423413624e-05,Low Risk
PSN-04930,0.9991047625479258,Critical
PSN-04932,1.4927001675537634e-06,Low Risk
PSN-04933,1.1059983695723999e-05,Low Risk
PSN-04934,1.4723022518285984e-05,Low Risk
PSN-04935,0.9542622703351741,Critical
PSN-04936,2.0529252116978054e-05,Low Risk
PSN-04938,1.2617188686312283e-05,Low Risk
PSN-04939,9.181603897448831e-06,Low Risk
PSN-04940,0.0001361687619970549,Low Risk
PSN-04941,1.01455459963576e-06,Low Risk
PSN-04942,6.443230966683509e-06,Low Risk
PSN-04943,1.0918429997157399e-05,Low Risk
PSN-04945,1.0199649790058854e-05,Low Risk
PSN-04946,0.9913978015775651,Critical
PSN-04947,0.9672509629541238,Critical
PSN-04948,1.428885516309855e-05,Low Risk
PSN-04949,1.521061687102096e-05,Low Risk
PSN-04951,1.5680581497061727e-05,Low Risk
PSN-04952,1.5422654797113218e-05,Low Risk
PSN-04953,4.7102854260032434e-05,Low Risk
PSN-04955,2.8537485837830254e-05,Low Risk
PSN-04956,0.14553323791714395,Low Risk
PSN-04957,0.9865254142060844,Critical
PSN-04959,1.6481661990119213e-05,Low Risk
PSN-04960,1.0499262325004206e-05,Low Risk
PSN-04963,6.0010731680059725e-06,Low Risk
PSN-04967,1.2668563478552902e-05,Low Risk
PSN-04968,1.0451218282546129e-05,Low Risk
PSN-04969,9.751183530167411e-06,Low Risk
PSN-04970,1.5560425816772606e-05,Low Risk
PSN-04971,1.7942129049318868e-05,Low Risk
PSN-04972,1.0799650180749888e-05,Low Risk
PSN-04973,5.775757642342083e-05,Low Risk
PSN-04976,1.565760783588895e-05,Low Risk
PSN-04977,1.5478931544803487e-05,Low Risk
PSN-04978,3.7848578306829996e-05,Low Risk
PSN-04979,0.9998478413125036,Critical
PSN-04980,0.9998423039240208,Critical
PSN-04982,6.019780498072103e-06,Low Risk
PSN-04983,6.370801239970242e-07,Low Risk
PSN-04985,1.5536044251767413e-05,Low Risk
PSN-04990,4.75114156026228e-06,Low Risk
PSN-04991,0.1442032175225711,Low Risk
PSN-04992,8.130984924499958e-06,Low Risk
PSN-04996,7.427007309490012e-06,Low Risk
PSN-04999,0.9576554708681217,Critical
