player_id,country,age_group,is_ps5,account_age_months,tier,tenure_months,tier_ordinal,is_paid_subscriber,is_auto_renew,billing_cycle_ordinal,total_sessions,total_play_minutes,avg_session_duration,unique_games_played,days_since_last_session,sessions_30d,play_minutes_30d,sessions_90d,play_minutes_90d,sessions_180d,play_minutes_180d,session_trend_slope,total_spend,spend_dlc_free,spend_dlc_paid,spend_full_game,spend_mtx,n_transactions,avg_transaction_value,days_since_last_purchase,spend_last_90d,total_trophies,n_platinum,n_gold,unique_games_trophied,days_since_last_trophy,trophies_last_90d,n_dlc_free,n_dlc_paid,claimed_valhalla,engagement_recency_ratio,spend_per_session,trophy_per_session,first_party_ratio,target_churn,target_bought_paid_dlc
PSN-02255,US,35-44,0,47.0,Extra,37.9,2,True,1,1,176.0,6518.0,37.03409090909091,4.0,0.0,11.0,508.0,28.0,1225.0,45.0,1645.0,1.171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,414.0,0.0,24.0,0.0,5.0,4.0,11.0,6.0,1.0,0.0,1.0,0.0625,0.0,0.1364,0.267,0.0,0
PSN-02256,JP,25-34,0,39.1,Essential,38.0,1,True,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PSN-02257,IT,13-17,1,53.1,Free,53.1,0,False,0,0,33.0,1195.0,36.21212121212121,1.0,2.0,2.0,115.0,5.0,203.0,8.0,274.0,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606,0.0,0.0,0.0,,0
PSN-02258,FR,18-24,1,78.6,Extra,70.3,2,True,1,3,419.0,32236.0,76.93556085918854,16.0,0.0,20.0,1651.0,61.0,5358.0,109.0,8463.0,1.343,427.25,0.0,119.94,152.48000000000002,154.82999999999998,32.0,13.3515625,15.0,34.99,101.0,7.0,10.0,16.0,0.0,18.0,3.0,6.0,1.0,0.0477,1.02,0.2411,0.6301,0.0,1
PSN-02259,US,35-44,0,81.3,Free,81.3,0,False,0,0,108.0,3030.0,28.055555555555557,5.0,1.0,7.0,264.0,16.0,489.0,27.0,795.0,0.571,20.0,0.0,0.0,20.0,0.0,1.0,20.0,698.0,0.0,10.0,0.0,1.0,4.0,60.0,1.0,0.0,0.0,0.0,0.0648,0.19,0.0926,0.4722,,0
PSN-02260,ES,25-34,0,58.0,Essential,53.7,1,True,1,2,60.0,1082.0,18.033333333333335,1.0,11.0,4.0,96.0,8.0,144.0,16.0,300.0,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,1.0,0.0,0
PSN-02261,CA,25-34,1,3.9,Essential,2.7,1,True,0,1,19.0,1154.0,60.73684210526316,3.0,9.0,5.0,343.0,14.0,928.0,19.0,1154.0,0.5,54.95,0.0,0.0,34.99,19.96,5.0,10.99,3.0,49.96,2.0,1.0,0.0,1.0,16.0,2.0,0.0,0.0,0.0,0.2632,2.89,0.1053,0.5263,0.0,0
PSN-02262,JP,25-34,1,59.4,Free,59.4,0,False,0,0,86.0,2447.0,28.453488372093023,5.0,0.0,6.0,265.0,14.0,496.0,23.0,731.0,0.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,5.0,66.0,1.0,0.0,0.0,0.0,0.0698,0.0,0.1279,0.2442,,0
PSN-02263,US,18-24,1,53.0,Essential,46.2,1,True,1,2,454.0,28551.0,62.88766519823788,11.0,0.0,27.0,2474.0,70.0,5306.0,115.0,7483.0,2.571,9.98,0.0,0.0,0.0,9.98,2.0,4.99,300.0,0.0,96.0,3.0,5.0,11.0,16.0,14.0,0.0,0.0,0.0,0.0595,0.02,0.2115,0.2445,0.0,0
PSN-02264,JP,35-44,0,45.8,Essential,42.7,1,True,1,2,88.0,3499.0,39.76136363636363,4.0,1.0,5.0,213.0,14.0,604.0,26.0,1058.0,0.229,59.99,0.0,0.0,59.99,0.0,1.0,59.99,407.0,0.0,2.0,0.0,1.0,2.0,29.0,1.0,0.0,0.0,0.0,0.0568,0.68,0.0227,0.4205,0.0,0
PSN-02265,US,18-24,1,60.9,Extra,57.9,2,True,1,3,382.0,24327.0,63.68324607329843,6.0,1.0,21.0,1578.0,55.0,3824.0,99.0,6554.0,1.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,206.0,0.0,61.0,3.0,8.0,6.0,2.0,10.0,2.0,0.0,0.0,0.055,0.0,0.1597,0.5288,0.0,0
PSN-02266,UK,25-34,1,48.8,Free,48.8,0,False,0,0,35.0,813.0,23.228571428571428,1.0,15.0,2.0,56.0,6.0,139.0,10.0,244.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571,0.0,0.0,0.0,,0
PSN-02267,DE,18-24,1,40.3,Free,40.3,0,False,0,0,132.0,5978.0,45.28787878787879,4.0,2.0,7.0,405.0,18.0,896.0,32.0,1506.0,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,4.0,60.0,1.0,0.0,0.0,0.0,0.053,0.0,0.053,0.5152,,0
PSN-02268,IT,13-17,0,22.7,Essential,17.9,1,True,0,1,53.0,1247.0,23.528301886792452,2.0,6.0,3.0,107.0,8.0,206.0,15.0,376.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566,0.0,0.0,0.0,0.0,0
PSN-02269,UK,18-24,0,29.7,Free,29.7,0,False,0,0,12.0,173.0,14.416666666666666,1.0,15.0,1.0,22.0,2.0,34.0,3.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,1.0,,0
PSN-02270,AU,35-44,1,25.2,Free,25.2,0,False,0,0,156.0,5903.0,37.83974358974359,3.0,2.0,9.0,496.0,24.0,1089.0,41.0,1810.0,0.743,34.99,0.0,0.0,34.99,0.0,1.0,34.99,245.0,0.0,9.0,0.0,1.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0577,0.22,0.0577,0.7179,,0
PSN-02271,IT,18-24,0,46.4,Free,46.4,0,False,0,0,164.0,7407.0,45.16463414634146,4.0,2.0,9.0,545.0,26.0,1370.0,45.0,2231.0,0.686,74.97,0.0,0.0,30.0,44.97,4.0,18.7425,66.0,24.99,20.0,0.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0549,0.46,0.122,0.439,,0
PSN-02272,US,18-24,0,33.7,Essential,24.0,1,True,1,2,36.0,1027.0,28.52777777777778,1.0,17.0,2.0,53.0,5.0,136.0,10.0,259.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,232.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0278,1.0,0.0,0
PSN-02273,US,18-24,0,73.2,Free,73.2,0,False,0,0,12.0,243.0,20.25,1.0,13.0,1.0,25.0,3.0,76.0,4.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,1.0,,0
PSN-02274,FR,35-44,1,73.4,Essential,62.2,1,True,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-02275,BR,25-34,1,17.7,Free,17.7,0,False,0,0,102.0,7766.0,76.13725490196079,14.0,0.0,7.0,826.0,18.0,1618.0,32.0,2468.0,0.457,89.96,0.0,49.98,34.99,4.99,6.0,14.993333333333332,108.0,0.0,34.0,4.0,2.0,14.0,17.0,8.0,2.0,2.0,1.0,0.0686,0.88,0.3333,0.4608,,1
PSN-02276,UK,45+,0,40.5,Essential,38.3,1,True,1,1,89.0,3685.0,41.40449438202247,4.0,5.0,4.0,182.0,13.0,658.0,23.0,1001.0,0.229,34.99,0.0,0.0,34.99,0.0,1.0,34.99,97.0,0.0,7.0,0.0,1.0,4.0,117.0,0.0,0.0,0.0,0.0,0.0449,0.39,0.0787,0.2022,0.0,0
PSN-02277,FR,25-34,1,75.9,Essential,74.9,1,True,0,3,365.0,22818.0,62.515068493150686,7.0,1.0,17.0,1001.0,51.0,3285.0,96.0,5990.0,0.829,97.46000000000001,0.0,39.99,37.5,19.97,7.0,13.922857142857143,84.0,0.0,87.0,1.0,10.0,7.0,8.0,10.0,1.0,1.0,0.0,0.0466,0.27,0.2384,0.4055,0.0,1
PSN-02278,DE,25-34,0,54.6,Essential,47.9,1,True,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-02279,BR,25-34,1,14.2,Essential,9.0,1,True,0,3,87.0,3788.0,43.54022988505747,3.0,4.0,8.0,404.0,20.0,955.0,33.0,1331.0,0.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.092,0.0,0.0345,1.0,0.0,0
PSN-02280,FR,13-17,1,82.5,Free,82.5,0,False,0,0,113.0,4683.0,41.442477876106196,5.0,1.0,6.0,270.0,16.0,710.0,28.0,1223.0,0.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,3.0,64.0,1.0,0.0,0.0,0.0,0.0531,0.0,0.0531,0.2124,,0
PSN-02281,US,45+,0,52.1,Free,52.1,0,False,0,0,245.0,14063.0,57.4,3.0,0.0,13.0,868.0,33.0,1973.0,60.0,3473.0,0.943,24.979999999999997,0.0,0.0,0.0,24.979999999999997,2.0,12.489999999999998,285.0,0.0,97.0,5.0,13.0,3.0,4.0,10.0,0.0,0.0,0.0,0.0531,0.1,0.3959,0.298,,0
PSN-02282,US,45+,0,23.8,Essential,13.9,1,True,1,2,59.0,1399.0,23.71186440677966,4.0,13.0,4.0,130.0,8.0,240.0,15.0,385.0,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,68.0,2.0,0.0,0.0,0.0,0.0678,0.0,0.1017,0.661,0.0,0
PSN-02283,US,18-24,1,15.9,Essential,10.3,1,True,0,3,11.0,226.0,20.545454545454547,1.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.229,27.99,0.0,0.0,27.99,0.0,1.0,27.99,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,1.0,0
PSN-02284,MX,25-34,0,57.5,Free,57.5,0,False,0,0,481.0,27545.0,57.266112266112266,5.0,1.0,26.0,1861.0,62.0,3698.0,118.0,6582.0,1.229,104.97,0.0,0.0,104.97,0.0,4.0,26.2425,60.0,34.99,75.0,4.0,8.0,5.0,1.0,12.0,1.0,0.0,0.0,0.0541,0.22,0.1559,0.3909,,0
PSN-02285,IT,18-24,1,18.2,Extra,12.7,2,True,1,3,462.0,23437.0,50.72943722943723,6.0,0.0,29.0,1690.0,78.0,4371.0,143.0,7320.0,1.371,139.95,0.0,0.0,94.98,44.97,7.0,19.99285714285714,57.0,0.0,150.0,9.0,11.0,6.0,1.0,26.0,1.0,0.0,0.0,0.0628,0.3,0.3247,0.5216,0.0,0
PSN-02286,CA,25-34,0,32.5,Essential,24.5,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PSN-02287,US,35-44,0,54.8,Essential,45.2,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-02288,DE,45+,1,27.9,Extra,16.4,2,True,0,1,139.0,8677.0,62.42446043165467,5.0,157.0,0.0,0.0,0.0,0.0,1.0,5.0,-0.886,59.99,0.0,39.99,20.0,0.0,3.0,19.996666666666666,277.0,0.0,38.0,4.0,3.0,5.0,212.0,0.0,1.0,1.0,1.0,0.0,0.43,0.2734,0.5755,1.0,1
PSN-02289,US,18-24,1,26.4,Free,26.4,0,False,0,0,372.0,19252.0,51.75268817204301,7.0,2.0,20.0,1349.0,53.0,3173.0,97.0,5371.0,1.371,139.98,0.0,39.99,99.99,0.0,6.0,23.33,114.0,0.0,57.0,2.0,8.0,7.0,4.0,11.0,3.0,1.0,1.0,0.0538,0.38,0.1532,0.5538,,1
PSN-02290,UK,25-34,1,9.3,Essential,4.8,1,True,1,2,125.0,5805.0,46.44,2.0,1.0,15.0,889.0,42.0,2205.0,75.0,3607.0,1.114,34.99,0.0,0.0,34.99,0.0,2.0,17.495,97.0,0.0,20.0,0.0,3.0,2.0,11.0,8.0,1.0,0.0,0.0,0.12,0.28,0.16,0.0,0.0,0
PSN-02291,US,35-44,1,77.5,Essential,70.2,1,True,1,2,5.0,65.0,13.0,2.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,34.98,0.0,0.0,0.0,34.98,2.0,17.49,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0
PSN-02292,CA,18-24,0,27.8,Essential,22.5,1,True,1,2,59.0,2720.0,46.101694915254235,2.0,0.0,2.0,81.0,8.0,418.0,15.0,755.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,230.0,0.0,0.0,0.0,0.0,0.0339,0.0,0.0508,0.0,0.0,0
PSN-02293,US,25-34,1,78.0,Essential,74.5,1,True,1,3,248.0,14602.0,58.87903225806452,8.0,7.0,15.0,1120.0,36.0,2365.0,64.0,3911.0,0.971,0.0,0.0,0.0,0.0,0.0,2.0,0.0,265.0,0.0,56.0,3.0,7.0,8.0,11.0,6.0,2.0,0.0,0.0,0.0605,0.0,0.2258,0.4798,0.0,0
PSN-02294,DE,25-34,1,28.0,Essential,26.7,1,True,1,3,315.0,19408.0,61.612698412698414,5.0,2.0,16.0,1078.0,45.0,2908.0,81.0,5136.0,1.057,49.980000000000004,0.0,19.98,30.0,0.0,3.0,16.66,163.0,0.0,87.0,1.0,7.0,5.0,2.0,11.0,0.0,2.0,0.0,0.0508,0.16,0.2762,0.3683,0.0,1
PSN-02295,SE,35-44,0,58.4,Extra,58.3,2,True,1,1,769.0,60895.0,79.18725617685305,8.0,0.0,38.0,3409.0,104.0,8866.0,187.0,14757.0,2.0,30.0,0.0,0.0,30.0,0.0,2.0,15.0,48.0,30.0,362.0,19.0,40.0,8.0,0.0,42.0,1.0,0.0,0.0,0.0494,0.04,0.4707,0.3615,0.0,0
PSN-02296,FR,45+,0,33.4,Essential,29.2,1,True,0,2,50.0,971.0,19.42,2.0,35.0,0.0,0.0,2.0,22.0,7.0,96.0,-0.143,12.5,0.0,0.0,12.5,0.0,1.0,12.5,703.0,0.0,3.0,0.0,1.0,2.0,165.0,0.0,0.0,0.0,0.0,0.0,0.25,0.06,0.5,1.0,0
PSN-02297,US,13-17,1,40.1,Free,40.1,0,False,0,0,259.0,18754.0,72.40926640926641,10.0,1.0,13.0,1046.0,40.0,3560.0,69.0,5429.0,1.086,89.97,0.0,29.979999999999997,59.99,0.0,6.0,14.995,21.0,0.0,139.0,7.0,20.0,10.0,1.0,21.0,2.0,2.0,1.0,0.0502,0.35,0.5367,0.3938,,1
PSN-02298,IT,18-24,1,81.2,Essential,70.6,1,True,1,3,643.0,50402.0,78.38569206842924,18.0,0.0,40.0,4564.0,102.0,9981.0,175.0,15032.0,3.343,224.87,0.0,99.94,30.0,94.92999999999999,17.0,13.22764705882353,14.0,9.98,202.0,11.0,24.0,18.0,0.0,43.0,3.0,6.0,0.0,0.0622,0.35,0.3142,0.451,0.0,1
PSN-02299,DE,18-24,1,83.3,Essential,81.0,1,True,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-02300,JP,18-24,1,5.8,Free,5.8,0,False,0,0,54.0,3356.0,62.148148148148145,3.0,1.0,11.0,893.0,30.0,2073.0,54.0,3356.0,0.743,69.98,0.0,0.0,69.98,0.0,2.0,34.99,29.0,34.99,8.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.2037,1.3,0.1481,0.7222,,0
PSN-02301,FR,25-34,0,46.9,Essential,46.8,1,True,1,1,10.0,337.0,33.7,1.0,16.0,1.0,30.0,2.0,54.0,2.0,54.0,0.0,47.49,0.0,0.0,47.49,0.0,2.0,23.745,424.0,0.0,2.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.1,4.75,0.2,1.0,0.0,0
PSN-02302,ES,35-44,0,80.8,Essential,75.5,1,True,0,3,136.0,5219.0,38.375,3.0,1.0,7.0,320.0,18.0,729.0,35.0,1348.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,3.0,199.0,0.0,0.0,0.0,0.0,0.0515,0.0,0.0662,1.0,0.0,0
PSN-02303,JP,25-34,0,13.8,Essential,8.4,1,True,1,3,82.0,2542.0,31.0,3.0,6.0,7.0,249.0,19.0,551.0,33.0,950.0,0.457,34.99,0.0,0.0,34.99,0.0,1.0,34.99,273.0,0.0,8.0,1.0,1.0,3.0,86.0,1.0,0.0,0.0,0.0,0.0854,0.43,0.0976,0.7683,0.0,0
PSN-02304,JP,25-34,0,66.8,Premium,63.4,3,True,1,2,86.0,3571.0,41.52325581395349,3.0,9.0,4.0,216.0,11.0,471.0,20.0,817.0,0.2,19.97,0.0,0.0,0.0,19.97,3.0,6.656666666666666,21.0,9.99,5.0,1.0,0.0,3.0,95.0,0.0,0.0,0.0,0.0,0.0465,0.23,0.0581,0.5349,0.0,0
PSN-02305,JP,25-34,0,22.2,Essential,13.4,1,True,1,3,293.0,11937.0,40.74061433447099,6.0,3.0,17.0,880.0,49.0,2322.0,80.0,3470.0,1.514,20.0,0.0,0.0,20.0,0.0,1.0,20.0,398.0,0.0,53.0,2.0,3.0,6.0,6.0,6.0,0.0,0.0,0.0,0.058,0.07,0.1809,0.6997,0.0,0
PSN-02306,US,18-24,1,75.6,Free,75.6,0,False,0,0,62.0,3232.0,52.12903225806452,3.0,1.0,4.0,237.0,10.0,669.0,16.0,886.0,0.4,25.0,0.0,0.0,25.0,0.0,2.0,12.5,478.0,0.0,6.0,0.0,0.0,3.0,92.0,0.0,1.0,0.0,1.0,0.0645,0.4,0.0968,0.3548,,0
PSN-02307,CA,35-44,0,67.2,Essential,61.5,1,True,1,3,104.0,3634.0,34.94230769230769,5.0,1.0,6.0,274.0,16.0,648.0,27.0,976.0,0.543,44.980000000000004,0.0,9.99,34.99,0.0,2.0,22.490000000000002,206.0,0.0,5.0,0.0,2.0,3.0,64.0,1.0,0.0,1.0,0.0,0.0577,0.43,0.0481,0.2308,0.0,1
PSN-02308,US,25-34,0,45.9,Free,45.9,0,False,0,0,160.0,6435.0,40.21875,5.0,0.0,10.0,646.0,21.0,1098.0,39.0,1553.0,0.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,5.0,25.0,4.0,0.0,0.0,0.0,0.0625,0.0,0.0938,0.4,,0
PSN-02309,UK,18-24,0,46.0,Essential,43.4,1,True,0,1,9.0,182.0,20.22222222222222,1.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-02310,UK,45+,0,6.0,Essential,5.8,1,True,1,3,47.0,2279.0,48.48936170212766,2.0,1.0,11.0,699.0,26.0,1396.0,46.0,2203.0,0.771,94.98,0.0,29.99,64.99000000000001,0.0,4.0,23.745,56.0,34.99,2.0,0.0,0.0,2.0,84.0,1.0,1.0,1.0,0.0,0.234,2.02,0.0426,0.5745,0.0,1
PSN-02311,US,25-34,1,71.6,Free,71.6,0,False,0,0,643.0,60124.0,93.5054432348367,14.0,0.0,36.0,4333.0,96.0,10313.0,169.0,16896.0,2.343,269.9,0.0,109.94999999999999,84.99000000000001,74.96,15.0,17.993333333333332,121.0,0.0,244.0,10.0,22.0,14.0,13.0,27.0,3.0,5.0,1.0,0.056,0.42,0.3795,0.4432,,1
PSN-02312,UK,18-24,1,65.0,Free,65.0,0,False,0,0,60.0,1954.0,32.56666666666667,4.0,0.0,3.0,126.0,8.0,281.0,14.0,429.0,0.229,19.98,0.0,0.0,0.0,19.98,2.0,9.99,35.0,9.99,2.0,0.0,0.0,2.0,654.0,0.0,0.0,0.0,0.0,0.05,0.33,0.0333,0.55,,0
PSN-02313,DE,25-34,0,65.0,Essential,63.1,1,True,1,3,401.0,32695.0,81.53366583541147,4.0,1.0,24.0,2510.0,61.0,5866.0,103.0,8755.0,1.771,134.93,0.0,59.97,54.99,19.97,8.0,16.86625,19.0,54.99,31.0,2.0,2.0,4.0,37.0,6.0,0.0,3.0,0.0,0.0599,0.34,0.0773,1.0,0.0,1
PSN-02314,UK,25-34,0,52.3,Free,52.3,0,False,0,0,130.0,3799.0,29.223076923076924,2.0,0.0,7.0,255.0,18.0,584.0,34.0,1140.0,0.257,93.98,0.0,19.99,73.99000000000001,0.0,3.0,31.326666666666668,573.0,0.0,7.0,1.0,1.0,2.0,61.0,2.0,0.0,1.0,0.0,0.0538,0.72,0.0538,0.4923,,1
PSN-02315,US,25-34,0,17.6,Essential,16.0,1,True,1,3,303.0,21626.0,71.37293729372938,8.0,2.0,20.0,1526.0,53.0,3735.0,96.0,6178.0,1.286,89.94,0.0,19.99,44.980000000000004,24.97,7.0,12.848571428571429,140.0,0.0,63.0,2.0,8.0,8.0,7.0,11.0,1.0,1.0,0.0,0.066,0.3,0.2079,0.6997,0.0,1
PSN-02316,AU,35-44,0,50.7,Essential,43.5,1,True,1,1,261.0,14548.0,55.73946360153257,8.0,0.0,16.0,1148.0,41.0,2744.0,68.0,4050.0,1.257,69.94,0.0,19.98,0.0,49.96,8.0,8.7425,106.0,0.0,68.0,4.0,11.0,8.0,0.0,10.0,2.0,2.0,1.0,0.0613,0.27,0.2605,0.4253,0.0,1
PSN-02317,NL,25-34,1,12.2,Essential,11.5,1,True,1,1,33.0,577.0,17.484848484848484,1.0,0.0,4.0,92.0,10.0,186.0,16.0,280.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212,0.0,0.0,1.0,0.0,0
PSN-02318,JP,25-34,1,65.9,Free,65.9,0,False,0,0,85.0,1963.0,23.094117647058823,4.0,0.0,3.0,63.0,11.0,295.0,22.0,552.0,0.0,59.99,0.0,0.0,59.99,0.0,1.0,59.99,391.0,0.0,6.0,0.0,0.0,3.0,179.0,0.0,0.0,0.0,0.0,0.0353,0.71,0.0706,0.5765,,0
PSN-02319,UK,35-44,0,66.5,Free,66.5,0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
PSN-02320,US,25-34,1,76.7,Free,76.7,0,False,0,0,449.0,22115.0,49.25389755011136,13.0,0.0,22.0,1381.0,60.0,3275.0,110.0,5383.0,1.457,84.93,0.0,59.97,0.0,24.96,7.0,12.132857142857144,162.0,0.0,198.0,14.0,19.0,13.0,6.0,23.0,0.0,3.0,0.0,0.049,0.19,0.441,0.559,,1
PSN-02321,US,25-34,1,68.7,Premium,68.2,3,True,1,3,527.0,51667.0,98.03984819734346,15.0,2.0,30.0,3818.0,83.0,10410.0,150.0,17355.0,2.2,198.9,0.0,69.96,68.99000000000001,59.95,12.0,16.575,115.0,0.0,128.0,8.0,11.0,15.0,6.0,25.0,1.0,4.0,0.0,0.0569,0.38,0.2429,0.4687,0.0,1
PSN-02322,UK,18-24,0,61.6,Premium,54.1,3,True,1,3,86.0,3291.0,38.26744186046512,4.0,6.0,5.0,227.0,11.0,484.0,21.0,811.0,0.314,69.97,0.0,29.99,0.0,39.98,3.0,23.323333333333334,323.0,0.0,11.0,0.0,0.0,4.0,126.0,0.0,0.0,1.0,0.0,0.0581,0.81,0.1279,0.7791,0.0,1
PSN-02323,MX,25-34,1,56.4,Essential,49.4,1,True,1,3,427.0,28931.0,67.75409836065573,7.0,0.0,23.0,1931.0,63.0,4939.0,111.0,8118.0,1.286,114.95,0.0,0.0,69.98,44.97,7.0,16.42142857142857,33.0,34.99,89.0,5.0,7.0,7.0,0.0,14.0,2.0,0.0,1.0,0.0539,0.27,0.2084,0.7119,0.0,0
PSN-02324,BR,25-34,1,32.7,Premium,30.8,3,True,1,2,131.0,9388.0,71.66412213740458,8.0,2.0,6.0,505.0,19.0,1541.0,33.0,2376.0,0.371,39.96,0.0,0.0,0.0,39.96,4.0,9.99,204.0,0.0,30.0,1.0,3.0,8.0,31.0,3.0,0.0,0.0,0.0,0.0458,0.31,0.229,0.5954,0.0,0
PSN-02325,UK,18-24,1,7.6,Essential,7.2,1,True,1,2,56.0,2802.0,50.035714285714285,4.0,4.0,10.0,740.0,24.0,1410.0,44.0,2325.0,0.514,9.99,0.0,9.99,0.0,0.0,1.0,9.99,226.0,0.0,12.0,0.0,1.0,4.0,21.0,6.0,0.0,1.0,0.0,0.1786,0.18,0.2143,0.25,0.0,1
PSN-02326,KR,25-34,0,34.6,Essential,24.4,1,True,0,2,222.0,19575.0,88.17567567567568,8.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.857,9.99,0.0,0.0,0.0,9.99,2.0,4.995,439.0,0.0,56.0,4.0,6.0,8.0,307.0,0.0,1.0,0.0,0.0,0.0,0.04,0.2523,0.1351,1.0,0
PSN-02327,JP,18-24,1,77.6,Essential,68.1,1,True,0,1,254.0,16923.0,66.6259842519685,7.0,2.0,13.0,953.0,36.0,2790.0,62.0,4313.0,0.8,19.98,0.0,9.99,0.0,9.99,2.0,9.99,353.0,0.0,27.0,1.0,4.0,7.0,10.0,3.0,0.0,1.0,0.0,0.0512,0.08,0.1063,0.4567,0.0,1
