player_id,dlc_propensity,propensity_tier,churn_probability,risk_tier,churn_flag,propensity_flag,action_quadrant
PSN-02505,0.6898734990080795,Very High,0.0,Low Risk,0,1,Upsell
PSN-02506,0.4445224055860094,High,0.9920648527874604,Critical,1,1,Retain + Upsell
PSN-02507,0.6625500605697716,Very High,1.1392483939310283e-05,Low Risk,0,1,Upsell
PSN-02508,0.07864795214428474,Low,1.2591782701790084e-05,Low Risk,0,0,Monitor
PSN-02509,0.1930213107327279,Medium,1.5225082731128476e-05,Low Risk,0,0,Monitor
PSN-02510,0.15721681035155566,Medium,7.493732754482108e-06,Low Risk,0,0,Monitor
PSN-02511,0.20281268852005355,Medium,7.678704391216577e-06,Low Risk,0,0,Monitor
PSN-02512,0.6025799688861189,High,3.086386273532385e-05,Low Risk,0,1,Upsell
PSN-02513,0.43273757092240095,High,9.427654318058752e-07,Low Risk,0,1,Upsell
PSN-02514,0.39321552115394337,Medium,0.999964823779704,Critical,1,0,Retain
PSN-02515,0.019721372885114823,Low,0.0,Low Risk,0,0,Monitor
PSN-02516,0.8318703647269402,Very High,7.84926039103783e-06,Low Risk,0,1,Upsell
PSN-02517,0.6581840903250152,Very High,8.318664682984202e-06,Low Risk,0,1,Upsell
PSN-02518,0.09722767486518961,Low,0.0,Low Risk,0,0,Monitor
PSN-02519,0.8582602563041818,Very High,9.16345976910661e-06,Low Risk,0,1,Upsell
PSN-02520,0.31168899530821714,Medium,1.0269281853873865e-05,Low Risk,0,0,Monitor
PSN-02521,0.5306318207640769,High,1.6209572495679345e-05,Low Risk,0,1,Upsell
PSN-02522,0.1416419208075572,Low,9.28303030357928e-06,Low Risk,0,0,Monitor
PSN-02523,0.07251381149664043,Low,1.0312095815511818e-05,Low Risk,0,0,Monitor
PSN-02524,0.012573704580856071,Low,0.9883706845216736,Critical,1,0,Retain
PSN-02525,0.793099884707245,Very High,3.2505090653100892e-06,Low Risk,0,1,Upsell
PSN-02526,0.02187038267376666,Low,1.9588756466790263e-05,Low Risk,0,0,Monitor
PSN-02527,0.01929496787746143,Low,0.0,Low Risk,0,0,Monitor
PSN-02528,0.029789685933742698,Low,0.9999145466881584,Critical,1,0,Retain
PSN-02529,0.2770469786537338,Medium,1.5774906659891165e-05,Low Risk,0,0,Monitor
PSN-02530,0.12886332041981674,Low,2.2180043139648915e-05,Low Risk,0,0,Monitor
PSN-02531,0.557844208322611,High,1.5017491549381216e-05,Low Risk,0,1,Upsell
PSN-02532,0.03859242281338117,Low,0.0,Low Risk,0,0,Monitor
PSN-02533,0.9183321909918595,Very High,1.0830326691390626e-05,Low Risk,0,1,Upsell
PSN-02534,0.1614197158672697,Medium,0.0,Low Risk,0,0,Monitor
PSN-02535,0.047052653814041646,Low,0.0,Low Risk,0,0,Monitor
PSN-02536,0.016612129924491726,Low,9.740463585145584e-06,Low Risk,0,0,Monitor
PSN-02537,0.08894075233770295,Low,1.0041855985767e-05,Low Risk,0,0,Monitor
PSN-02538,0.7744568992211422,Very High,2.1307128863985608e-05,Low Risk,0,1,Upsell
PSN-02539,0.06258075016195719,Low,1.4007671777921752e-05,Low Risk,0,0,Monitor
PSN-02540,0.2524245375098215,Medium,1.8921894181485885e-05,Low Risk,0,0,Monitor
PSN-02541,0.05725193447020036,Low,0.0,Low Risk,0,0,Monitor
PSN-02542,0.11108199269089744,Low,1.971248871581716e-05,Low Risk,0,0,Monitor
PSN-02543,0.6857468184862682,Very High,0.0,Low Risk,0,1,Upsell
PSN-02544,0.13891255628420254,Low,4.403631374117738e-06,Low Risk,0,0,Monitor
PSN-02545,0.18546105588386466,Medium,1.4133051478865763e-05,Low Risk,0,0,Monitor
PSN-02546,0.1333564930423886,Low,1.2015919856273833e-05,Low Risk,0,0,Monitor
PSN-02547,0.680037707504783,Very High,9.16345976910661e-06,Low Risk,0,1,Upsell
PSN-02548,0.8901074864240891,Very High,4.5358646357006e-06,Low Risk,0,1,Upsell
PSN-02549,0.5406794267907482,High,0.0,Low Risk,0,1,Upsell
PSN-02550,0.11716539881642275,Low,0.0,Low Risk,0,0,Monitor
PSN-02551,0.10341616839048809,Low,1.34101900490725e-05,Low Risk,0,0,Monitor
PSN-02552,0.15639607581664638,Medium,9.897348440861556e-06,Low Risk,0,0,Monitor
PSN-02553,0.07739303552193412,Low,0.0,Low Risk,0,0,Monitor
PSN-02554,0.7525537309151384,Very High,7.567716581825088e-06,Low Risk,0,1,Upsell
PSN-02555,0.011387155970114844,Low,0.9858336146069896,Critical,1,0,Retain
PSN-02556,0.9069694368368872,Very High,8.818295720774782e-06,Low Risk,0,1,Upsell
PSN-02557,0.6252885500297712,High,1.6452544036376554e-05,Low Risk,0,1,Upsell
PSN-02558,0.07814929371874937,Low,0.0,Low Risk,0,0,Monitor
PSN-02559,0.9818930571211187,Very High,8.828553148202328e-06,Low Risk,0,1,Upsell
PSN-02560,0.20625927241796366,Medium,0.0,Low Risk,0,0,Monitor
PSN-02561,0.19311264639476383,Medium,2.209470713759452e-05,Low Risk,0,0,Monitor
PSN-02562,0.040598219199480916,Low,8.581163043200914e-06,Low Risk,0,0,Monitor
PSN-02563,0.11655537183707719,Low,0.0,Low Risk,0,0,Monitor
PSN-02564,0.1657399357009317,Medium,1.337735627848894e-05,Low Risk,0,0,Monitor
PSN-02565,0.05397911404810078,Low,7.2312302665859696e-06,Low Risk,0,0,Monitor
PSN-02566,0.7984208144399062,Very High,2.1249142466922516e-05,Low Risk,0,1,Upsell
PSN-02567,0.8008912206277528,Very High,0.0,Low Risk,0,1,Upsell
PSN-02568,0.11959275347909361,Low,1.9623973147210925e-05,Low Risk,0,0,Monitor
PSN-02569,0.12147511170655223,Low,0.0,Low Risk,0,0,Monitor
PSN-02570,0.9799958408837501,Very High,9.064609389030495e-06,Low Risk,0,1,Upsell
PSN-02571,0.2074212467489552,Medium,0.0,Low Risk,0,0,Monitor
PSN-02572,0.056824812885488046,Low,0.0,Low Risk,0,0,Monitor
PSN-02573,0.01627200150669717,Low,0.908339778963716,Critical,1,0,Retain
PSN-02574,0.1712993982524265,Medium,1.104464674728911e-05,Low Risk,0,0,Monitor
PSN-02575,0.17457065122696835,Medium,3.0207283750617272e-05,Low Risk,0,0,Monitor
PSN-02576,0.04492157971451107,Low,1.2646849493124628e-05,Low Risk,0,0,Monitor
PSN-02577,0.019597636559357798,Low,0.9993376082994284,Critical,1,0,Retain
PSN-02578,0.6237889673166057,High,0.0,Low Risk,0,1,Upsell
PSN-02579,0.014443714553814171,Low,0.9948942139847464,Critical,1,0,Retain
PSN-02580,0.9439609632990578,Very High,3.112163816308338e-05,Low Risk,0,1,Upsell
PSN-02581,0.028178152296398015,Low,0.0459313150950866,Low Risk,0,0,Monitor
PSN-02582,0.9262964415065844,Very High,4.396044597457135e-06,Low Risk,0,1,Upsell
PSN-02583,0.5936264553530127,High,1.103949026251595e-05,Low Risk,0,1,Upsell
PSN-02584,0.9402983619681976,Very High,8.075366372136327e-06,Low Risk,0,1,Upsell
PSN-02585,0.13941391132634345,Low,0.0,Low Risk,0,0,Monitor
PSN-02586,0.1839206944507573,Medium,2.66700749560648e-05,Low Risk,0,0,Monitor
PSN-02587,0.21227723910741383,Medium,1.228919239075522e-05,Low Risk,0,0,Monitor
PSN-02588,0.2814288295953237,Medium,2.6757618533750353e-05,Low Risk,0,0,Monitor
PSN-02589,0.1020644950119563,Low,1.512738084981029e-05,Low Risk,0,0,Monitor
PSN-02590,0.02039256455431988,Low,0.0,Low Risk,0,0,Monitor
PSN-02591,0.01491984879873848,Low,0.0,Low Risk,0,0,Monitor
PSN-02592,0.36960532357813036,Medium,6.266260603660189e-06,Low Risk,0,0,Monitor
PSN-02593,0.7200736599281612,Very High,0.0,Low Risk,0,1,Upsell
PSN-02594,0.6960625569492698,Very High,1.43139154036779e-05,Low Risk,0,1,Upsell
PSN-02595,0.012521944880131117,Low,0.9442256800676062,Critical,1,0,Retain
PSN-02596,0.6734518909567613,Very High,1.897836112105903e-05,Low Risk,0,1,Upsell
PSN-02597,0.10071778320165227,Low,1.039371780688817e-05,Low Risk,0,0,Monitor
PSN-02598,0.1152228288177892,Low,1.2396662973373936e-05,Low Risk,0,0,Monitor
PSN-02599,0.15486442987222337,Medium,2.06358822220048e-05,Low Risk,0,0,Monitor
PSN-02600,0.034361872016489464,Low,0.9988405440179504,Critical,1,0,Retain
PSN-02601,0.09758877289756995,Low,1.683251790267431e-05,Low Risk,0,0,Monitor
PSN-02602,0.18083689321770524,Medium,0.0,Low Risk,0,0,Monitor
PSN-02603,0.02445846700096047,Low,7.605079921720157e-06,Low Risk,0,0,Monitor
PSN-02604,0.8867078707960923,Very High,0.9999553400163728,Critical,1,1,Retain + Upsell
PSN-02605,0.30629481554329224,Medium,9.750813616597096e-06,Low Risk,0,0,Monitor
PSN-02606,0.14126457344353605,Low,3.119839034074114e-05,Low Risk,0,0,Monitor
PSN-02607,0.8802909220851778,Very High,1.4816792995473325e-05,Low Risk,0,1,Upsell
PSN-02608,0.4122620976490268,High,0.0,Low Risk,0,1,Upsell
PSN-02609,0.18041541214601242,Medium,7.601893844786681e-06,Low Risk,0,0,Monitor
PSN-02610,0.02609641478138153,Low,0.0,Low Risk,0,0,Monitor
PSN-02611,0.05957743293868811,Low,1.118563738279527e-05,Low Risk,0,0,Monitor
PSN-02612,0.01361160392174255,Low,0.9907944561905658,Critical,1,0,Retain
PSN-02613,0.05613696631832095,Low,6.986053034149749e-06,Low Risk,0,0,Monitor
PSN-02614,0.7014330538246936,Very High,4.641885830423976e-06,Low Risk,0,1,Upsell
PSN-02615,0.39488382060381494,Medium,1.3030844817192713e-05,Low Risk,0,0,Monitor
PSN-02616,0.851691379909466,Very High,0.0,Low Risk,0,1,Upsell
PSN-02617,0.028109102945868908,Low,0.1469324553671168,Low Risk,0,0,Monitor
PSN-02618,0.04727349292416102,Low,0.0,Low Risk,0,0,Monitor
PSN-02619,0.013350055575162488,Low,0.8799289080924344,Critical,1,0,Retain
PSN-02620,0.011850079964847967,Low,0.0,Low Risk,0,0,Monitor
PSN-02621,0.11607677493628536,Low,0.0,Low Risk,0,0,Monitor
PSN-02622,0.4920567527252007,High,1.513021597956733e-06,Low Risk,0,1,Upsell
PSN-02623,0.21155820000234432,Medium,0.0,Low Risk,0,0,Monitor
PSN-02624,0.2088618324006245,Medium,0.0,Low Risk,0,0,Monitor
PSN-02625,0.10178854190635593,Low,1.5341303456156868e-05,Low Risk,0,0,Monitor
PSN-02626,0.1865483017768887,Medium,1.2213271219546551e-06,Low Risk,0,0,Monitor
PSN-02627,0.01177714500739294,Low,0.7455464151178576,Critical,1,0,Retain
PSN-02628,0.37246253980707095,Medium,0.0,Low Risk,0,0,Monitor
PSN-02629,0.8641253533488317,Very High,0.0,Low Risk,0,1,Upsell
PSN-02630,0.7805224152900647,Very High,0.0,Low Risk,0,1,Upsell
PSN-02631,0.20715641474384697,Medium,0.0,Low Risk,0,0,Monitor
PSN-02632,0.011904426613685994,Low,1.126659082731528e-05,Low Risk,0,0,Monitor
PSN-02633,0.2035894977675695,Medium,0.0,Low Risk,0,0,Monitor
PSN-02634,0.09753608944918811,Low,2.8894504079228396e-05,Low Risk,0,0,Monitor
PSN-02635,0.06907941667684159,Low,1.0199649790058854e-05,Low Risk,0,0,Monitor
PSN-02636,0.1770007210353888,Medium,1.407364751387639e-05,Low Risk,0,0,Monitor
PSN-02637,0.7584641676155555,Very High,1.590538236073359e-05,Low Risk,0,1,Upsell
PSN-02638,0.012339106453324995,Low,0.9044565471598768,Critical,1,0,Retain
PSN-02639,0.6329876623682027,High,7.1506074862691405e-06,Low Risk,0,1,Upsell
PSN-02640,0.052780168951069406,Low,1.0437276768451416e-05,Low Risk,0,0,Monitor
PSN-02641,0.04215684423682288,Low,9.488106594975391e-06,Low Risk,0,0,Monitor
PSN-02642,0.09329746150499392,Low,2.9369738169005047e-05,Low Risk,0,0,Monitor
PSN-02643,0.013441364426814055,Low,0.9748797053351358,Critical,1,0,Retain
PSN-02644,0.5427957117590791,High,6.34249836357188e-06,Low Risk,0,1,Upsell
PSN-02645,0.03452332364536922,Low,0.0,Low Risk,0,0,Monitor
PSN-02646,0.039243517095074475,Low,0.0,Low Risk,0,0,Monitor
PSN-02647,0.029530150256235413,Low,3.649087250064109e-06,Low Risk,0,0,Monitor
PSN-02648,0.15699864939837888,Medium,5.786556327488457e-06,Low Risk,0,0,Monitor
PSN-02649,0.0247340154735654,Low,0.0,Low Risk,0,0,Monitor
PSN-02650,0.18113667297306224,Medium,3.103603704451179e-05,Low Risk,0,0,Monitor
PSN-02651,0.4487290282342647,High,1.162452436294978e-05,Low Risk,0,1,Upsell
PSN-02652,0.012718914367124476,Low,0.9998435157403164,Critical,1,0,Retain
PSN-02653,0.03378484315812824,Low,0.0,Low Risk,0,0,Monitor
PSN-02654,0.11359250423041564,Low,1.0422695232359102e-05,Low Risk,0,0,Monitor
PSN-02655,0.013182251582556159,Low,0.9998505864218644,Critical,1,0,Retain
PSN-02656,0.1034851566484794,Low,0.0,Low Risk,0,0,Monitor
PSN-02657,0.1625067872017622,Medium,1.4162799523676227e-05,Low Risk,0,0,Monitor
PSN-02658,0.6083527411162674,High,3.4618268199113774e-06,Low Risk,0,1,Upsell
PSN-02659,0.7565761972965153,Very High,9.181601618546096e-06,Low Risk,0,1,Upsell
PSN-02660,0.01674698117452406,Low,0.9996804363865456,Critical,1,0,Retain
PSN-02661,0.406793506225228,High,0.0,Low Risk,0,1,Upsell
PSN-02662,0.06666950620774162,Low,0.0,Low Risk,0,0,Monitor
PSN-02663,0.8710838305939452,Very High,9.699838254546308e-06,Low Risk,0,1,Upsell
PSN-02664,0.0692757688239395,Low,8.058594133275697e-06,Low Risk,0,0,Monitor
PSN-02665,0.06681374714748531,Low,0.0,Low Risk,0,0,Monitor
PSN-02666,0.016494288428520874,Low,0.9996916251909864,Critical,1,0,Retain
PSN-02667,0.9843123894112008,Very High,6.938674260048664e-06,Low Risk,0,1,Upsell
PSN-02668,0.134334268181651,Low,0.0,Low Risk,0,0,Monitor
PSN-02669,0.12426421240093981,Low,0.0,Low Risk,0,0,Monitor
PSN-02670,0.1832083599925011,Medium,0.0,Low Risk,0,0,Monitor
PSN-02671,0.24481771392221635,Medium,3.40395166230139e-06,Low Risk,0,0,Monitor
PSN-02672,0.12729914231063677,Low,1.0908495468295669e-05,Low Risk,0,0,Monitor
PSN-02673,0.16097902044562343,Medium,0.0,Low Risk,0,0,Monitor
PSN-02674,0.18268307503060038,Medium,1.0527508639135142e-05,Low Risk,0,0,Monitor
PSN-02675,0.08507781436835135,Low,0.0,Low Risk,0,0,Monitor
PSN-02676,0.15195810917543312,Medium,1.0960506884690729e-05,Low Risk,0,0,Monitor
PSN-02677,0.039970211776771604,Low,9.867565165797068e-05,Low Risk,0,0,Monitor
PSN-02678,0.03327174413284066,Low,0.0,Low Risk,0,0,Monitor
PSN-02679,0.06421025910550626,Low,7.263931221877691e-06,Low Risk,0,0,Monitor
PSN-02680,0.03605204957303251,Low,0.0,Low Risk,0,0,Monitor
PSN-02681,0.012578783143613593,Low,0.0,Low Risk,0,0,Monitor
PSN-02682,0.8529327052288997,Very High,1.2671004325569895e-05,Low Risk,0,1,Upsell
PSN-02683,0.38193303291204117,Medium,8.662472859822918e-06,Low Risk,0,0,Monitor
PSN-02684,0.8832207232871272,Very High,1.1112392776915896e-05,Low Risk,0,1,Upsell
PSN-02685,0.07842600291830218,Low,0.9997776395361684,Critical,1,0,Retain
PSN-02686,0.19938361080645106,Medium,4.7367502382264045e-06,Low Risk,0,0,Monitor
PSN-02687,0.5811756971465875,High,0.0,Low Risk,0,1,Upsell
PSN-02688,0.798218252408162,Very High,1.0015699957597806e-05,Low Risk,0,1,Upsell
PSN-02689,0.1013957789635143,Low,1.463491184961713e-05,Low Risk,0,0,Monitor
PSN-02690,0.2015931868734155,Medium,5.214881620484341e-05,Low Risk,0,0,Monitor
PSN-02691,0.13833848321168532,Low,0.0,Low Risk,0,0,Monitor
PSN-02692,0.01670648846215146,Low,0.0,Low Risk,0,0,Monitor
PSN-02693,0.29532705417429084,Medium,0.0,Low Risk,0,0,Monitor
PSN-02694,0.012527935694712639,Low,0.9908349770482195,Critical,1,0,Retain
PSN-02695,0.7525570748695994,Very High,1.054537422675664e-05,Low Risk,0,1,Upsell
PSN-02696,0.09450810803584203,Low,1.963745191363487e-05,Low Risk,0,0,Monitor
PSN-02697,0.8342043070013326,Very High,9.13071920661565e-06,Low Risk,0,1,Upsell
PSN-02698,0.1522794819152482,Medium,0.0,Low Risk,0,0,Monitor
PSN-02699,0.03736291129238616,Low,0.0,Low Risk,0,0,Monitor
PSN-02700,0.02452139614887289,Low,3.964323738120529e-05,Low Risk,0,0,Monitor
PSN-02701,0.1858387129279243,Medium,6.111264945274623e-06,Low Risk,0,0,Monitor
PSN-02702,0.056792958621787105,Low,1.5327019452375323e-05,Low Risk,0,0,Monitor
PSN-02703,0.025465831439164907,Low,0.0,Low Risk,0,0,Monitor
PSN-02704,0.03101620045713528,Low,0.9999003119241872,Critical,1,0,Retain
PSN-02705,0.09960233302686884,Low,1.5589424095049686e-05,Low Risk,0,0,Monitor
PSN-02706,0.010980821640681218,Low,0.0,Low Risk,0,0,Monitor
PSN-02707,0.6747702496075647,Very High,1.4798412714244778e-05,Low Risk,0,1,Upsell
PSN-02708,0.454735953205977,High,4.547825145531206e-06,Low Risk,0,1,Upsell
PSN-02709,0.44861970370752385,High,2.013145789828296e-06,Low Risk,0,1,Upsell
PSN-02710,0.18930318332572157,Medium,1.2973270616987194e-05,Low Risk,0,0,Monitor
PSN-02711,0.8655031416317945,Very High,7.441065418683099e-07,Low Risk,0,1,Upsell
PSN-02712,0.5553449153257841,High,1.1696785087315424e-05,Low Risk,0,1,Upsell
PSN-02713,0.7684659196367306,Very High,2.1423839161413556e-05,Low Risk,0,1,Upsell
PSN-02714,0.011811370152498658,Low,0.2737902146727911,Medium Risk,0,0,Monitor
PSN-02715,0.8118332180162424,Very High,1.6285180085964364e-05,Low Risk,0,1,Upsell
PSN-02716,0.22807853622632585,Medium,0.0,Low Risk,0,0,Monitor
PSN-02717,0.17708467224397204,Medium,0.0,Low Risk,0,0,Monitor
PSN-02718,0.983383459238203,Very High,9.92437184924398e-06,Low Risk,0,1,Upsell
PSN-02719,0.22585317989696682,Medium,4.565567319612642e-06,Low Risk,0,0,Monitor
PSN-02720,0.13493834531978044,Low,4.515638840859357e-06,Low Risk,0,0,Monitor
PSN-02721,0.09287465978553498,Low,0.0,Low Risk,0,0,Monitor
PSN-02722,0.13612904033767323,Low,0.0,Low Risk,0,0,Monitor
PSN-02723,0.18037964140362234,Medium,0.0,Low Risk,0,0,Monitor
PSN-02724,0.7245458974513395,Very High,1.2401217661087285e-05,Low Risk,0,1,Upsell
PSN-02725,0.04784532959919709,Low,0.0,Low Risk,0,0,Monitor
PSN-02726,0.031315011718547,Low,3.048186599156549e-05,Low Risk,0,0,Monitor
PSN-02727,0.6831393035178872,Very High,0.0,Low Risk,0,1,Upsell
PSN-02728,0.2673526485183347,Medium,5.575584347869956e-06,Low Risk,0,0,Monitor
PSN-02729,0.01435394418976301,Low,0.0,Low Risk,0,0,Monitor
PSN-02730,0.9248970165947233,Very High,7.360458129262613e-06,Low Risk,0,1,Upsell
PSN-02731,0.7761355378992855,Very High,9.54575281988014e-06,Low Risk,0,1,Upsell
PSN-02732,0.22026882694432892,Medium,0.999921658174204,Critical,1,0,Retain
PSN-02733,0.29568860484880977,Medium,1.628916034965206e-05,Low Risk,0,0,Monitor
PSN-02734,0.8559661806035517,Very High,1.5907936856178408e-06,Low Risk,0,1,Upsell
PSN-02735,0.3561231712700722,Medium,1.77197957426405e-05,Low Risk,0,0,Monitor
PSN-02736,0.11681770242265883,Low,6.880736940341611e-06,Low Risk,0,0,Monitor
PSN-02737,0.10360387482648029,Low,0.0,Low Risk,0,0,Monitor
PSN-02738,0.05290773808512505,Low,1.6223051305016835e-05,Low Risk,0,0,Monitor
PSN-02739,0.15272130259022623,Medium,7.476605641408058e-06,Low Risk,0,0,Monitor
PSN-02740,0.5142507114247644,High,4.052562187340218e-06,Low Risk,0,1,Upsell
PSN-02741,0.01582397851911276,Low,0.999611202139592,Critical,1,0,Retain
PSN-02742,0.28931345215063364,Medium,1.851562469317136e-06,Low Risk,0,0,Monitor
PSN-02743,0.048862639913086175,Low,0.9996234258926856,Critical,1,0,Retain
PSN-02744,0.02927812595623099,Low,0.0,Low Risk,0,0,Monitor
PSN-02745,0.021749178997012775,Low,1.3595569268721332e-05,Low Risk,0,0,Monitor
PSN-02746,0.4331472162909824,High,1.5589424095049686e-05,Low Risk,0,1,Upsell
PSN-02747,0.7868324138326495,Very High,0.0,Low Risk,0,1,Upsell
PSN-02748,0.05026840580987826,Low,0.9999738533090932,Critical,1,0,Retain
PSN-02749,0.9811563088965445,Very High,8.46212981397005e-06,Low Risk,0,1,Upsell
PSN-02750,0.7998416928711193,Very High,1.1591919455223363e-05,Low Risk,0,1,Upsell
PSN-02751,0.04186045098655822,Low,5.2283695440515925e-05,Low Risk,0,0,Monitor
PSN-02752,0.011801181473724916,Low,0.624408738495105,Critical,1,0,Retain
PSN-02753,0.8688487872183909,Very High,1.0520027274231628e-05,Low Risk,0,1,Upsell
PSN-02754,0.022844044374038308,Low,0.0,Low Risk,0,0,Monitor
PSN-02755,0.012339106453324995,Low,0.9407791590818684,Critical,1,0,Retain
PSN-02756,0.01998841269673265,Low,0.0,Low Risk,0,0,Monitor
PSN-02757,0.02763305252961319,Low,1.5382160952020046e-05,Low Risk,0,0,Monitor
PSN-02758,0.10756731265022358,Low,1.1768243365124212e-05,Low Risk,0,0,Monitor
PSN-02759,0.17554887281337955,Medium,2.5446305465693325e-05,Low Risk,0,0,Monitor
PSN-02760,0.09497894817277201,Low,1.2142658304365868e-05,Low Risk,0,0,Monitor
PSN-02761,0.013077247208803388,Low,0.1421932907801965,Low Risk,0,0,Monitor
PSN-02762,0.30362145812061153,Medium,1.6410194875618437e-05,Low Risk,0,0,Monitor
PSN-02763,0.570703501434392,High,1.184759798117857e-05,Low Risk,0,1,Upsell
PSN-02764,0.9671655136538844,Very High,1.5220433565140495e-05,Low Risk,0,1,Upsell
PSN-02765,0.12229773290091128,Low,0.0,Low Risk,0,0,Monitor
PSN-02766,0.06484324767998371,Low,3.504118668287097e-05,Low Risk,0,0,Monitor
PSN-02767,0.28487142875559374,Medium,3.4568037690422586e-06,Low Risk,0,0,Monitor
PSN-02768,0.014914545674893987,Low,0.0001196081297653,Low Risk,0,0,Monitor
PSN-02769,0.07847442250519987,Low,0.0,Low Risk,0,0,Monitor
PSN-02770,0.9669675580705603,Very High,9.92529119167972e-06,Low Risk,0,1,Upsell
PSN-02771,0.07100759772775836,Low,0.0,Low Risk,0,0,Monitor
PSN-02772,0.011126658450499935,Low,0.0873437422314847,Low Risk,0,0,Monitor
PSN-02773,0.8692911414433008,Very High,1.904817779005072e-05,Low Risk,0,1,Upsell
PSN-02774,0.1124939166533756,Low,0.9998494933327816,Critical,1,0,Retain
PSN-02775,0.10633754082131261,Low,2.5739731346313363e-05,Low Risk,0,0,Monitor
PSN-02776,0.27695028731172344,Medium,1.519552092021753e-05,Low Risk,0,0,Monitor
PSN-02777,0.08666680123059027,Low,0.9999356976118964,Critical,1,0,Retain
PSN-02778,0.8143968488948673,Very High,9.897348440861556e-06,Low Risk,0,1,Upsell
PSN-02779,0.011950899132680323,Low,0.2271774465330838,Medium Risk,0,0,Monitor
PSN-02780,0.7185523707358167,Very High,7.167581918457142e-06,Low Risk,0,1,Upsell
PSN-02781,0.6166034037712368,High,2.2169262388499218e-05,Low Risk,0,1,Upsell
PSN-02782,0.15169314951158477,Medium,1.935551195813114e-05,Low Risk,0,0,Monitor
PSN-02783,0.1745019590457527,Medium,0.0,Low Risk,0,0,Monitor
PSN-02784,0.012874969357008381,Low,0.986728042770542,Critical,1,0,Retain
PSN-02785,0.10956344370417789,Low,0.0,Low Risk,0,0,Monitor
PSN-02786,0.04487970673951511,Low,0.0,Low Risk,0,0,Monitor
PSN-02787,0.2005327205106658,Medium,6.120228310451918e-06,Low Risk,0,0,Monitor
PSN-02788,0.19350467941188437,Medium,1.6150845783923607e-05,Low Risk,0,0,Monitor
PSN-02789,0.38615691368851757,Medium,1.1344616802346767e-05,Low Risk,0,0,Monitor
PSN-02790,0.0132528010681572,Low,0.9533288181394548,Critical,1,0,Retain
PSN-02791,0.978654024832909,Very High,4.0794083355795405e-06,Low Risk,0,1,Upsell
PSN-02792,0.013436102092568927,Low,0.999869287837732,Critical,1,0,Retain
PSN-02793,0.06844402548731901,Low,9.167777670464909e-06,Low Risk,0,0,Monitor
PSN-02794,0.01739117787430289,Low,0.9998383174977796,Critical,1,0,Retain
PSN-02795,0.227007915982914,Medium,1.3036357290512657e-05,Low Risk,0,0,Monitor
PSN-02796,0.07784384965045085,Low,1.5405484201283363e-05,Low Risk,0,0,Monitor
PSN-02797,0.050149135378155865,Low,0.0,Low Risk,0,0,Monitor
